,scene_name,scene_id,scene_ver,th_BG,Layer.mean.of.Layer.1..unclassified,Layer.mean.of.Layer.2..unclassified,Layer.mean.of.Layer.3..unclassified,th_RL1,th_RL2,th_RL3,2,3,4,5,6,7,8,9,10,11,12
766,z SA_Vol Worst.2992_B,A53C7F49-68CF-11E8-9ECC-D89EF314B0B8,2,199,188.2677893,127.7689404,153.6038194,0.40087635,0.272056876,0.327066774,1,3,1,1,6,2,5,7,7,4,7
767,z SA_Vol Worst.2992_C,A53C7F4A-68CF-11E8-9ECC-D89EF314B0B8,2,205,188.8680842,133.5016514,157.7948806,0.393340279,0.278033089,0.328626632,1,3,2,1,6,2,1,5,7,7,7
768,z SA_Vol Worst.2992_Q2,A53C7F4B-68CF-11E8-9ECC-D89EF314B0B8,2,205,174.0892053,131.5538155,159.3296776,0.37440737,0.282928043,0.342664587,1,3,1,1,5,2,1,3,1,10,8
769,z SA_Vol Worst.2992_Q3,A53C7F4C-68CF-11E8-9ECC-D89EF314B0B8,2,210,183.2022812,134.9071605,161.0183627,0.382366207,0.281568215,0.336065578,1,3,2,1,6,2,1,5,7,7,10
770,z SA_Vol Worst.2992_Q4,A53C7F4D-68CF-11E8-9ECC-D89EF314B0B8,2,206,176.3909785,125.9031166,156.0108969,0.384876843,0.274714696,0.340408461,1,3,1,4,5,2,1,3,1,10,8
771,z SA_Vol Worst.3323_1,A53C7F4E-68CF-11E8-9ECC-D89EF314B0B8,2,206,171.338005,127.1492034,162.2969768,0.371840029,0.275940901,0.352219069,1,3,1,4,5,2,1,3,1,10,8
772,z SA_Vol Worst.3323_Q1,A53C7F4F-68CF-11E8-9ECC-D89EF314B0B8,2,188,164.2345556,114.3814958,151.2038187,0.382100892,0.266114956,0.351784152,1,1,4,4,1,4,7,9,8,3,11
773,z SA_Vol Worst.3323_Q2,A53C7F50-68CF-11E8-9ECC-D89EF314B0B8,2,189,158.4085093,110.7255121,149.2107828,0.378655376,0.264675241,0.356669382,1,1,4,5,1,4,7,9,8,3,11
774,z SA_Vol Worst.3323_Q3,A53C7F51-68CF-11E8-9ECC-D89EF314B0B8,2,184,156.3298081,108.7573812,146.5320476,0.379792279,0.264218412,0.355989309,1,1,4,5,1,1,7,6,8,3,11
775,z SA_Vol Worst.3323_Q4,A53C7F52-68CF-11E8-9ECC-D89EF314B0B8,2,187,160.0250753,110.7565131,146.9760049,0.383057251,0.265121484,0.351821265,1,1,4,5,1,4,7,9,8,3,11
